Day,Ini_Hour,End_Hour,TotalDuration,Dist_Preview_Point,Vel_Media,POI_Category,Profession,Have_Car,ACTIVITY
Weekend,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekend,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,ALIMENTACAO,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Afternoon,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Long,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,RELIGION,Bank_Clerk,No,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekday,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekday,Night,Night,Medium,Null,Null,OTHERS,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,ALIMENTACAO,Businessman,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Medium,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Afternoon,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
Weekend,Night,Night,Long,Null,Null,RELIGION,Lawyer,Yes,DINNING
